運行日,運行ID1,トリップ番号,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination,自動車の用途,edge_id_origin,edge_id_destination,rou_id
20211003,308658,5,20211003090040,3,139.7626812,35.8404663,20211003092006,3,139.7191861,35.8050004,3,cluster_2350129523_2652168597N,600836748N,20211003_308658_5
20211003,308658,6,20211003095149,3,139.7167963,35.8046405,20211003103617,3,139.8726125,35.8235317,3,J191N,6594274685N,20211003_308658_6
20211003,308658,7,20211003111100,3,139.8684727,35.8280811,20211003111959,3,139.7836987,35.847657,3,2941847906N,309600212N,20211003_308658_7
20211003,308658,8,20211003112251,3,139.7769494,35.8481865,20211003112621,3,139.7687003,35.8481359,3,1406698310N,2352927498N,20211003_308658_8
20211003,308658,9,20211003124354,3,139.7686803,35.8482459,20211003124415,3,139.7682903,35.8487159,3,2352927498N,2352927498N,20211003_308658_9
20211003,308658,10,20211003132712,3,139.7597012,35.8490252,20211003132955,3,139.7518717,35.8519347,3,4766172744N,1406657119N,20211003_308658_10
20211003,308658,11,20211003133441,3,139.7297336,35.8525741,20211003133526,3,139.7231542,35.8512142,3,2373076777N,2374439674N,20211003_308658_11
20211003,308658,12,20211003133613,3,139.7162049,35.8493243,20211003133830,3,139.7009861,35.8527936,3,cluster_2374439597_2663441975N,6443888662N,20211003_308658_12
20211003,308658,13,20211003145818,3,139.7010161,35.8529036,20211003150401,3,139.7353231,35.8532141,3,6443888662N,2353077611N,20211003_308658_13
20211003,308658,14,20211003150620,3,139.7425125,35.8532443,20211003150640,3,139.7452023,35.8529944,3,11033732804N,2388029285N,20211003_308658_14
20211003,308658,15,20211003150900,3,139.7562614,35.8511549,20211003151046,3,139.7620709,35.8497753,3,cluster_2352938563_547565999_9669350624_9669350628N,cluster_2352919398_2352919400N,20211003_308658_15
20211003,308690,1,20211003114218,3,139.7376981,35.9550109,20211003121522,3,139.8403107,35.9270665,3,10774550642N,1349136052N,20211003_308690_1
20211003,308690,2,20211003132701,3,139.8415606,35.9274864,20211003135238,3,139.7469763,35.9888063,3,7880278546N,1341142256N,20211003_308690_2
20211003,308690,3,20211003141532,3,139.7386173,35.9819473,20211003143122,3,139.7014025,35.9447831,3,cluster_1341142160_3188380192N,1343374486N,20211003_308690_3
20211003,308690,11,20211003211412,3,139.7132884,35.9997245,20211003212343,3,139.7284291,35.9574811,3,4782557337N,1416834662N,20211003_308690_11
20211003,308690,12,20211003235707,3,139.7236498,35.9537318,20211004002059,3,139.7018462,35.8468244,3,1416834470N,2663068630N,20211003_308690_12
20211003,308765,1,20211003150502,3,139.80353,35.8732,20211003152658,3,139.77309,35.91351,4,2233135454N,cluster_1381530620_1381530628_5631442560N,20211003_308765_1
20211003,308765,2,20211003155249,3,139.76971,35.91596,20211003161509,3,139.78971,35.86937,4,2644109858N,1180856865N,20211003_308765_2
20211003,308765,3,20211003165345,3,139.79521,35.87355,20211003171247,3,139.79025,35.87677,4,1180856724N,2095703515N,20211003_308765_3
20211003,308765,4,20211003175141,3,139.7904,35.87674,20211003175439,3,139.80158,35.87582,4,2095703537N,4736453516N,20211003_308765_4
20211003,308818,1,20211003164505,2,139.7877384,35.8430479,20211003164705,2,139.7849285,35.8509667,0,cluster_1270153964_855585948N,cluster_308788666_308934898N,20211003_308818_1
20211003,308834,1,20211003041011,3,139.83079,35.83787,20211003041011,3,139.83079,35.83787,0,1417069858N,1417069858N,20211003_308834_1
20211003,308834,2,20211003050321,3,139.81601,35.8417,20211003052435,3,139.70175,35.8474,0,534611416N,cluster_7204798666_7204798667N,20211003_308834_2
20211003,308834,6,20211003073625,3,139.70184,35.84696,20211003075348,3,139.8291,35.84528,0,2374470979N,1517784659N,20211003_308834_6
20211003,308834,7,20211003121715,3,139.82474,35.84343,20211003123419,3,139.70209,35.84713,0,1517784597N,2374470979N,20211003_308834_7
20211003,308834,10,20211003142710,3,139.7004,35.84675,20211003144616,3,139.82939,35.8435,0,9920239212N,360704701N,20211003_308834_10
20211003,308860,19,20211003234739,3,139.89989,35.87795,20211003234900,3,139.88456,35.86732,3,cluster_1503594210_7947221530N,854426615N,20211003_308860_19
20211003,308946,1,20211003051900,2,139.7924,35.99939,20211003052618,2,139.79355,35.94677,1,10784499818N,1381335272N,20211003_308946_1
20211003,308946,2,20211003052706,2,139.79176,35.9402,20211003054259,2,139.79037,35.83604,1,cluster_1377320364_8077130485N,cluster_1270150162_460086994_4754926340N,20211003_308946_2
20211003,308946,3,20211003085725,2,139.78537,35.83587,20211003091532,2,139.73662,35.8874,1,10951841019N,5103532971N,20211003_308946_3
20211003,308946,4,20211003124121,2,139.73628,35.88767,20211003125954,2,139.70683,35.85171,1,1864765232N,1955925882N,20211003_308946_4
20211003,308946,5,20211003132315,2,139.71086,35.84967,20211003134008,2,139.78877,35.8353,1,10797200890N,4754926288N,20211003_308946_5
20211003,308959,1,20211003071639,2,139.7846348,35.9327648,20211003073745,1,139.760632,35.8011936,4,5384943741N,308934664N,20211003_308959_1
20211003,308977,1,20211003003513,3,139.7005464,35.8465444,20211003004701,3,139.8780828,35.8001447,4,1996446701N,465291269N,20211003_308977_1
20211003,308977,4,20211003024233,3,139.8766127,35.8061939,20211003025345,3,139.7004564,35.8465744,4,953527429N,1408485447N,20211003_308977_4
20211003,309003,5,20211003194107,3,139.89973,35.87792,20211003195004,3,139.87803,35.80022,3,cluster_1503594210_7947221530N,465291269N,20211003_309003_5
20211003,309044,9,20211003154552,3,139.89827,35.87703,20211003155516,3,139.82828,35.80051,4,cluster_5680870339_5680870349N,cluster_5620955863_9967280109N,20211003_309044_9
20211003,309056,1,20211003084518,2,139.87318,35.94787,20211003084834,2,139.8616,35.94871,3,cluster_11428507650_1346913108N,331117981N,20211003_309056_1
20211003,309056,2,20211003100102,2,139.86185,35.94682,20211003100421,2,139.8732,35.94788,3,1347488759N,cluster_11428507650_1346913108N,20211003_309056_2
20211003,309143,1,20211003072611,3,139.89832,35.88286,20211003073515,3,139.82838,35.80079,0,4328731722N,1417200527N,20211003_309143_1
20211003,309143,21,20211003150123,3,139.82865,35.80134,20211003151004,3,139.89973,35.88264,0,2271288844N,969244765N,20211003_309143_21
20211003,309152,1,20211003052453,1,139.7606,35.80083,20211003053428,0,139.70093,35.92714,1,308934664N,529143487N,20211003_309152_1
20211003,309152,4,20211003162951,0,139.70097,35.92731,20211003164204,1,139.76048,35.80176,1,370268754N,308934664N,20211003_309152_4
20211003,309168,1,20211003175259,2,139.87656,35.95349,20211003175804,2,139.88486,35.94453,3,5361944178N,6106908087N,20211003_309168_1
20211003,309168,2,20211003184516,2,139.88934,35.93891,20211003185539,3,139.8513,35.94656,3,4280232821N,1347504321N,20211003_309168_2
20211003,309168,3,20211003192202,2,139.85924,35.94877,20211003192316,2,139.86684,35.95171,3,12079107734N,1347504426N,20211003_309168_3
20211003,309186,1,20211003031726,3,139.82914,35.84432,20211003034056,3,139.73018,35.80022,2,360704701N,cluster_9954599971_9954599973N,20211003_309186_1
20211003,309186,15,20211003130734,3,139.70038,35.84664,20211003132440,3,139.83111,35.84509,2,1996446701N,cluster_1417070329_2093269354N,20211003_309186_15
20211003,309189,1,20211003084642,2,139.80159,35.83256,20211003085504,2,139.80493,35.818,1,4453134150N,cluster_10301629139_1519540058_1606346641_661149326N,20211003_309189_1
20211003,309189,2,20211003121437,2,139.80521,35.81983,20211003122222,2,139.80632,35.83776,1,5907489444N,5464507175N,20211003_309189_2
20211003,309189,3,20211003123024,2,139.79994,35.83814,20211003123057,3,139.80032,35.83801,1,4453104113N,4453104113N,20211003_309189_3
20211003,309237,1,20211003050330,3,139.70591,35.91624,20211003050505,3,139.70111,35.9266,2,1343290988N,2332537863N,20211003_309237_1
20211003,309237,11,20211003140523,3,139.70021,35.92844,20211003140540,3,139.70159,35.92699,2,4527577414N,2332537850N,20211003_309237_11
20211003,309237,12,20211003141351,3,139.711,35.9075,20211003141408,3,139.71173,35.9075,2,6080278874N,6080278873N,20211003_309237_12
20211003,309260,6,20211003160622,3,139.7013,35.84684,20211003162445,3,139.89946,35.87797,0,1189275695N,cluster_1503594210_7947221530N,20211003_309260_6
20211003,309260,11,20211003192555,3,139.89925,35.87762,20211003193537,3,139.82821,35.80037,0,5898861251N,cluster_5620955863_9967280109N,20211003_309260_11
20211003,309276,8,20211003223232,3,139.70074,35.92766,20211003225358,3,139.87804,35.80081,4,1343291425N,6288519490N,20211003_309276_8
20211003,309375,4,20211003034902,3,139.7131852,35.8489043,20211003035622,3,139.7707607,35.8184712,0,cluster_10797200690_10797200694_2338936221_2338936248N,1409995900N,20211003_309375_4
20211003,309375,5,20211003041725,3,139.7631514,35.8103926,20211003042421,3,139.7299053,35.8000316,0,1180842238N,3914075027N,20211003_309375_5
20211003,309375,12,20211003141601,3,139.7021224,35.9426434,20211003142628,3,139.7455383,35.9225139,0,7159278576N,1343123094N,20211003_309375_12
20211003,309375,13,20211003143853,3,139.7568978,35.9173457,20211003151432,3,139.7709306,35.8182213,0,cluster_4553642410_4553642411N,1409995898N,20211003_309375_13
20211003,309375,14,20211003161329,3,139.7741206,35.8074432,20211003161357,3,139.7762004,35.8067234,0,cluster_10050081659_10050090221_10113957423_10113957428_#1moreN,10050090270N,20211003_309375_14
20211003,309375,15,20211003164001,3,139.7749005,35.8071433,20211003164001,3,139.7749005,35.8071433,0,cluster_10050089005_10050089008_10050089012_10275779857_#2moreN,cluster_10050089005_10050089008_10050089012_10275779857_#2moreN,20211003_309375_15
20211003,309375,16,20211003181044,3,139.770201,35.8061633,20211003181155,3,139.7702611,35.800534,0,cluster_1180842409_9954223304N,10106347924N,20211003_309375_16
20211003,309377,2,20211003032955,3,139.8282864,35.8008351,20211003033836,3,139.8991683,35.877774,2,1417200527N,5898861251N,20211003_309377_2
20211003,309398,1,20211003081603,2,139.7838,35.85479,20211003081936,2,139.79858,35.85919,3,1971995138N,1182816479N,20211003_309398_1
20211003,309398,2,20211003111248,2,139.80333,35.86559,20211003115340,2,139.77985,35.85835,3,cluster_2052378358_534611403N,1182815118N,20211003_309398_2
20211003,309398,3,20211003154708,2,139.78407,35.85477,20211003155540,2,139.80028,35.84375,3,1971995138N,9960754543N,20211003_309398_3
20211003,309398,4,20211003182206,2,139.7979,35.84571,20211003182957,2,139.78212,35.85238,3,1182814573N,1956334836N,20211003_309398_4
20211003,309420,5,20211003081415,3,139.8284764,35.8013051,20211003082207,3,139.8994383,35.877964,3,2271288844N,cluster_1503594210_7947221530N,20211003_309420_5
20211003,309434,1,20211003101049,3,139.76063,35.80093,20211003103438,3,139.71701,35.95522,0,cluster_10108597105_2350102566N,9124198031N,20211003_309434_1
20211003,309434,2,20211003141507,3,139.7214,35.96083,20211003143538,3,139.7166,35.9465,0,4772119778N,1342344801N,20211003_309434_2
20211003,309434,3,20211003180403,3,139.71601,35.94668,20211003180917,3,139.70028,35.9424,0,1342344801N,1343280850N,20211003_309434_3
20211003,309434,4,20211003185638,3,139.70067,35.92764,20211003191250,3,139.7606,35.8012,0,1343291425N,cluster_10108597105_2350102566N,20211003_309434_4
20211003,309445,17,20211003033612,3,139.8285364,35.801335,20211003033855,3,139.8466746,35.8136931,4,2271288844N,5834942384N,20211003_309445_17
20211003,309445,18,20211003034029,3,139.8473143,35.8238916,20211003034103,3,139.8486441,35.8273311,4,cluster_1417115952_2089495620N,1568981500N,20211003_309445_18
20211003,309445,19,20211003034140,3,139.8430047,35.8203322,20211003034200,3,139.8410649,35.8183625,4,1417115827N,1417140333N,20211003_309445_19
20211003,309445,20,20211003034258,3,139.8240851,35.8639356,20211003034258,3,139.8240851,35.8639356,4,3817790262N,3817790262N,20211003_309445_20
20211003,309445,21,20211003034307,3,139.8163354,35.8749641,20211003034320,3,139.8125655,35.8796834,4,cluster_4688424947_4688425979N,1815738940N,20211003_309445_21
20211003,309445,22,20211003034400,3,139.7978658,35.8946509,20211003034420,3,139.7913357,35.9020396,4,cluster_1377292888_5314358788N,4752293171N,20211003_309445_22
20211003,309445,23,20211003034435,3,139.7834758,35.9102683,20211003034454,3,139.776226,35.9178971,4,1377285773N,308788928N,20211003_309445_23
20211003,309445,24,20211003034507,3,139.7711761,35.9229565,20211003034507,3,139.7711761,35.9229565,4,1381376707N,1381376707N,20211003_309445_24
20211003,309445,29,20211003095131,3,139.8287863,35.801535,20211003095549,3,139.8595331,35.8367498,4,2579787329N,944750629N,20211003_309445_29
20211003,309445,30,20211003095802,3,139.8742521,35.8318306,20211003095942,3,139.873672,35.8378298,4,5729346431N,cluster_1520635496_6296840230N,20211003_309445_30
20211003,309445,31,20211003135536,3,139.8633628,35.8386896,20211003135536,3,139.8633628,35.8386896,4,860695203N,860695203N,20211003_309445_31
20211003,309445,32,20211003135804,3,139.8550036,35.8312506,20211003140214,3,139.8488944,35.8184724,4,899059255N,1417040602N,20211003_309445_32
20211003,309445,33,20211003140236,3,139.8513943,35.814303,20211003140236,3,139.8513943,35.814303,4,746286655N,cluster_1417040140_1417040160N,20211003_309445_33
20211003,309445,34,20211003140251,3,139.8520845,35.8061441,20211003140503,3,139.8448651,35.8014749,4,cluster_1417039448_5395254792N,1417157935N,20211003_309445_34
20211003,309445,35,20211003140620,3,139.8418151,35.8098937,20211003140800,3,139.8294461,35.809164,4,cluster_746492939_8123402432_8123402435N,1417200821N,20211003_309445_35
20211003,309445,36,20211003140929,3,139.827256,35.8164429,20211003140929,3,139.827256,35.8164429,4,4758970589N,4758970589N,20211003_309445_36
20211003,309445,37,20211003140950,3,139.8443948,35.8139731,20211003140950,3,139.8443948,35.8139731,4,9665676608N,9665676608N,20211003_309445_37
20211003,309445,38,20211003141014,3,139.8817519,35.8168325,20211003141014,3,139.8817519,35.8168325,4,4697576812N,4697576812N,20211003_309445_38
20211003,309445,39,20211003141021,3,139.8913311,35.8175024,20211003141045,3,139.8993104,35.8190822,4,320140587N,cluster_390128396_6570035510N,20211003_309445_39
20211003,309445,52,20211003214447,3,139.8330059,35.8048045,20211003214518,3,139.8283164,35.8005552,4,11122648179N,1417200527N,20211003_309445_52
20211003,309492,6,20211003102701,3,139.89952,35.87784,20211003103718,3,139.79058,35.84847,0,cluster_1503594210_7947221530N,9665084479N,20211003_309492_6
20211003,309492,8,20211003104213,3,139.76558,35.84216,20211003105327,3,139.74711,35.81301,0,cluster_2657873854_6573560774N,1185506927N,20211003_309492_8
20211003,309492,9,20211003110702,3,139.74711,35.813,20211003115110,3,139.89971,35.87797,0,1185506927N,cluster_1503594210_7947221530N,20211003_309492_9
20211003,309492,18,20211003214557,3,139.8995,35.87777,20211003221143,3,139.75823,35.82059,0,cluster_1503594210_7947221530N,9009158738N,20211003_309492_18
20211003,309492,19,20211003224145,3,139.75224,35.81445,20211003231420,3,139.89994,35.8537,0,9461788249N,cluster_1503601653_6904894008N,20211003_309492_19
20211003,309602,4,20211003021256,3,139.70112,35.92724,20211003023314,3,139.87801,35.80038,2,2332537850N,465291269N,20211003_309602_4
20211003,309602,10,20211003052639,3,139.89839,35.93103,20211003053918,3,139.89904,35.99013,2,cluster_1347488752_9432826227N,1355070875N,20211003_309602_10
20211003,309607,4,20211003142839,3,139.89908,35.87758,20211003143645,3,139.82882,35.80134,2,5898861250N,2579845692N,20211003_309607_4
20211003,309607,8,20211003172830,3,139.82882,35.80153,20211003173709,3,139.89929,35.87788,2,2579787329N,cluster_1503594210_7947221530N,20211003_309607_8
20211003,309663,10,20211003073952,3,139.760572,35.8009736,20211003075841,3,139.7002633,35.9275653,4,cluster_10108597105_2350102566N,4527589470N,20211003_309663_10
20211003,309663,12,20211003234010,3,139.7025731,35.9255357,20211003235828,3,139.760842,35.8003637,4,1343279422N,cluster_10108597094_1993130466N,20211003_309663_12
20211003,309666,1,20211003222607,3,139.89963,35.93032,20211003224852,3,139.79582,35.99859,0,cluster_1347488734_9432826244N,1340783909N,20211003_309666_1
20211003,309711,8,20211003061652,3,139.77001,35.80102,20211003061908,3,139.77046,35.81413,1,10106347923N,3404629841N,20211003_309711_8
20211003,309711,9,20211003064346,3,139.77177,35.82191,20211003070808,3,139.86959,35.82721,1,1409996138N,465280741N,20211003_309711_9
20211003,309711,10,20211003073040,3,139.88052,35.8399,20211003073511,3,139.89815,35.84439,1,cluster_11261853597_11329207221_5552253195_5552256713N,cluster_1502465169_310493872_321185911N,20211003_309711_10
20211003,309711,11,20211003084751,3,139.8988,35.93087,20211003093313,3,139.70041,35.96254,1,cluster_1347488752_9432826227N,1343339933N,20211003_309711_11
20211003,309727,6,20211003143224,3,139.82821,35.80073,20211003150325,3,139.84436,35.95577,1,1417200527N,1346887050N,20211003_309727_6
20211003,309727,7,20211003151155,3,139.84034,35.96533,20211003151418,3,139.84024,35.97451,1,cluster_1346852222_2898226496N,1346902428N,20211003_309727_7
20211003,309727,8,20211003161241,3,139.84043,35.97593,20211003164753,3,139.87802,35.8008,1,1346932158N,6288519490N,20211003_309727_8
20211003,309727,18,20211003225622,3,139.87802,35.8013,20211003231302,3,139.70213,35.84681,1,cluster_1619643988_1619644061N,2663068630N,20211003_309727_18
20211003,309732,1,20211003045109,3,139.80172,35.80181,20211003052025,3,139.72942,35.94988,1,cluster_10050965230_2566542802N,1343317685N,20211003_309732_1
20211003,309732,2,20211003055033,3,139.72356,35.95373,20211003061250,3,139.76096,35.80027,1,1416834470N,cluster_10108597094_1993130466N,20211003_309732_2
20211003,309738,7,20211003104313,3,139.89869,35.98962,20211003110127,3,139.85392,35.93164,4,1355071500N,1349131901N,20211003_309738_7
