運行日,運行ID1,トリップ番号,自動車の用途,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination,edge_id_origin,edge_id_destination,rou_id
20211003,70948,1,1,20211003192350,2,139.9311073,35.8206733,20211003194214,2,139.9660421,35.8807354,cluster_405091279_9383255144_9383255148_9383255151_#1moreN,cluster_11708707548_1503594058N,20211003_70948_1
20211003,70948,2,1,20211003194239,2,139.9651022,35.8823751,20211003195031,2,139.9579517,35.9052613,11375066972N,cluster_278881207_7039965318N,20211003_70948_2
20211003,70972,9,1,20211003165031,0,139.64052,36.08149,20211003170334,0,139.66556,35.97945,370268754N,529143487N,20211003_70972_9
20211003,70972,10,1,20211003171413,0,139.66608,35.97411,20211003173405,1,139.76126,35.79664,370268754N,5432829255N,20211003_70972_10
20211003,70972,11,1,20211003192123,2,139.80013,35.75165,20211003194226,2,139.78313,35.85543,cluster_10048722957_10048723634_10076921948_10076921952_#1moreN,1182815363N,20211003_70972_11
20211003,70972,12,1,20211003194238,2,139.7825,35.85719,20211003200253,2,139.75017,35.94653,cluster_1182815788_1182816058N,8512483894N,20211003_70972_12
20211003,71140,1,1,20211003102423,2,139.9969294,35.8796457,20211003102616,2,139.9997492,35.8774961,cluster_11708707548_1503594058N,cluster_11708707548_1503594058N,20211003_71140_1
20211003,71140,4,1,20211003165151,2,139.9989192,35.8774261,20211003165445,2,139.9951496,35.8773961,cluster_11708707548_1503594058N,cluster_11708707548_1503594058N,20211003_71140_4
20211003,71140,5,1,20211003183040,2,139.9951496,35.8773761,20211003185539,2,139.9235583,35.8131637,cluster_11708707548_1503594058N,244092449N,20211003_71140_5
20211003,71140,6,1,20211003190302,2,139.9147395,35.8032744,20211003192015,2,139.8488064,35.7507017,cluster_2089958936_2089958960N,2381951330N,20211003_71140_6
20211003,71174,1,1,20211003104127,2,139.9995713,35.813286,20211003105251,2,139.9571048,35.8198047,244092449N,9383255167N,20211003_71174_1
20211003,71174,2,1,20211003150307,2,139.9420963,35.819714,20211003152920,2,139.9998513,35.8129161,cluster_405091279_9383255144_9383255148_9383255151_#1moreN,244092449N,20211003_71174_2
20211003,71175,1,1,20211003071105,0,139.91861,35.75119,20211003073000,0,139.62604,35.80836,5657615592N,2550126961N,20211003_71175_1
20211003,71202,1,1,20211003082705,2,139.9993044,35.7572114,20211003085701,2,139.8780828,35.7995147,1295607139N,5862488599N,20211003_71202_1
20211003,71202,2,1,20211003182711,2,139.8013573,35.8366294,20211003184545,2,139.8773227,35.8040641,cluster_8918664705_8920881605N,1537667409N,20211003_71202_2
20211003,71215,1,1,20211003121420,2,139.8353182,36.0129858,20211003122638,2,139.834669,35.9769594,cluster_1346933745_2885247599N,1346886194N,20211003_71215_1
20211003,71215,2,1,20211003124347,2,139.8343691,35.9769494,20211003134832,2,139.9187914,35.7506314,1346886194N,11715972345N,20211003_71215_2
20211003,71228,5,1,20211003192645,0,139.9978439,35.9799541,20211003193813,1,139.8550236,35.8311406,350010536N,559397211N,20211003_71228_5
20211003,71228,6,1,20211003193837,1,139.8525139,35.8265712,20211003194406,1,139.8230677,35.7717787,559397211N,7902559675N,20211003_71228_6
20211003,71228,7,1,20211003194443,1,139.821808,35.7673892,20211003194644,1,139.8210089,35.7510513,7902559674N,7902559675N,20211003_71228_7
20211003,71247,5,1,20211003180616,2,139.9472191,35.7514515,20211003180938,2,139.9406896,35.7534611,11715972345N,1295607139N,20211003_71247_5
20211003,71247,6,1,20211003182151,2,139.9377199,35.7530811,20211003183402,3,139.958468,35.7540714,1295607139N,1295607139N,20211003_71247_6
20211003,71349,4,1,20211003235316,0,139.6403812,36.0818135,20211003235804,2,139.6267137,36.0481885,370268754N,2822042734N,20211003_71349_4
20211003,71391,1,1,20211003101130,2,139.648292,35.8135077,20211003103415,2,139.9190814,35.7501415,4398319784N,11715972345N,20211003_71391_1
20211003,71391,2,1,20211003200415,2,139.9202513,35.7506014,20211003200432,2,139.9199513,35.7555706,11715972345N,1295607139N,20211003_71391_2
20211003,71395,1,1,20211003180857,2,139.6668194,35.8429245,20211003182440,2,139.6985755,35.8728312,2550123400N,1389173390N,20211003_71395_1
20211003,71395,2,1,20211003193956,2,139.7017754,35.8687917,20211003195200,2,139.6526612,35.8281959,366739244N,4398324277N,20211003_71395_2
20211003,71395,3,1,20211003210814,2,139.652161,35.8364549,20211003211213,2,139.6560202,35.845844,2550123400N,2550123401N,20211003_71395_3
20211003,71409,1,1,20211003102055,2,139.7473863,35.9891463,20211003105840,2,139.9042581,35.8924309,cluster_271730914_271917744N,cluster_1517859442_6919471414N,20211003_71409_1
20211003,71409,2,1,20211003130353,2,139.9127572,35.8860923,20211003130652,2,139.9190166,35.8744848,cluster_1503595169_6913374393N,cluster_11708707548_1503594058N,20211003_71409_2
20211003,71409,3,1,20211003144057,2,139.9198066,35.873285,20211003151911,2,139.7753939,35.9915068,cluster_11708707548_1503594058N,7470709074N,20211003_71409_3
20211003,71409,4,1,20211003151925,2,139.773164,35.9918767,20211003152330,2,139.7580455,35.985027,271730986N,1341139802N,20211003_71409_4
20211003,71431,1,1,20211003094052,2,139.9999091,35.8773961,20211003094822,2,139.9781513,35.8673479,cluster_11708707548_1503594058N,318310471N,20211003_71431_1
20211003,71468,2,1,20211003105006,1,139.7377,35.75116,20211003112226,3,139.82947,35.8825,4361138358N,6966482988N,20211003_71468_2
