id,departLane,arrivalLane,vType,step1_duration,step1_routeLength,step1_waitingTime,step1_stopTime,step1_timeLoss,step4_duration,step4_routeLength,step4_waitingTime,step4_stopTime,step4_timeLoss,depart_lon,depart_lat,arrival_lon,arrival_lat
t_20211017_506969_1,808277658#3_0,137028292#1_1,DEFAULT_VEHTYPE,146.0,1761.89,0.0,0.0,22.69,157.0,1779.5,0.0,0.0,25.34,139.879037,35.793062,,
t_20211107_457544_5,-102695241#0_1,-223489476#2_1,DEFAULT_VEHTYPE,256.0,2042.4,50.0,0.0,81.98,261.0,2042.4,49.0,0.0,108.55,139.698212,35.801073,139.716122,35.79429
t_20211107_134091_1,120273887#1_1,120273844#1_1,truck,74.0,576.73,9.0,0.0,29.76,64.0,575.09,0.0,0.0,17.9,,,139.697652,36.007235
t_20211024_1368959_1,797365203#22_0,229479218#2_1,DEFAULT_VEHTYPE,268.0,2904.84,65.0,0.0,89.93,213.0,2904.84,33.0,0.0,51.62,139.793419,35.816115,139.801824,35.792884
t_20211024_738056_1,426156937#0_1,-120956613#0_1,DEFAULT_VEHTYPE,173.0,2043.92,0.0,0.0,21.44,155.0,2043.92,0.0,0.0,22.49,139.91074,35.988906,139.911898,35.99996
t_20211024_1059023_1,1169288440_1,-1169288440_1,DEFAULT_VEHTYPE,103.0,1278.28,0.0,0.0,17.07,105.0,1278.28,0.0,0.0,18.25,139.693753,35.994726,139.693753,35.994726
t_20211031_4456369_1,56396574#3_1,229479218#2_1,DEFAULT_VEHTYPE,289.0,1729.48,115.0,0.0,163.67,288.0,1729.48,125.0,0.0,170.43,139.791977,35.802844,139.801824,35.792884
t_20211114_101172_4,-156954147#3_1,-472323987#17_1,DEFAULT_VEHTYPE,77.0,875.76,0.0,0.0,14.01,71.0,875.76,0.0,0.0,15.6,,,139.760308,36.005263
t_20211010_874602_1,260651681_1,127199257#1_1,DEFAULT_VEHTYPE,260.0,1925.16,79.0,0.0,128.2,257.0,1925.16,82.0,0.0,131.26,,,139.696318,35.825007
t_20211024_2343329_1,135978782#2_1,888773097#8_1,DEFAULT_VEHTYPE,132.0,967.2,36.0,0.0,66.3,136.0,967.2,35.0,0.0,59.31,139.803796,35.827531,139.801592,35.832354
t_20211003_692987_34,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,74.0,578.46,12.0,0.0,30.94,55.0,578.46,0.0,0.0,10.76,139.697652,36.007235,,
t_20211003_3497055_2,120273887#1_1,120273844#1_1,truck,64.0,576.73,0.0,0.0,18.22,114.0,575.57,44.0,0.0,70.54,,,139.697652,36.007235
t_20211031_3960125_1,128194491_1,229626861#3_1,DEFAULT_VEHTYPE,229.0,2245.56,26.0,0.0,85.67,233.0,2245.56,22.0,0.0,78.07,,,,
t_20211128_3778530_3,79292405#9_1,-79292405#9_1,truck,109.0,1026.57,0.0,0.0,33.85,117.0,1026.57,4.0,0.0,35.49,139.901104,35.793377,139.901104,35.793377
t_20211010_247431_1,1184576352#2_1,-1184576352#2_1,DEFAULT_VEHTYPE,68.0,782.18,0.0,0.0,13.96,89.0,782.18,0.0,0.0,14.24,139.860025,35.831182,139.860025,35.831182
t_20211121_580193_1,-819169272#4_1,-744555677#56_1,DEFAULT_VEHTYPE,249.0,2834.71,13.0,0.0,51.63,342.0,2834.71,92.0,0.0,135.23,139.913706,35.874443,139.900448,35.893921
t_20211003_3849036_1,438367202#0_0,44351425#7_0,DEFAULT_VEHTYPE,301.0,6742.83,0.0,0.0,37.04,335.0,6742.83,0.0,0.0,34.77,139.756695,35.791589,139.756136,35.790789
t_20211107_60252_3,-120162123#1_1,1188020939#0_1,DEFAULT_VEHTYPE,116.0,1408.51,0.0,0.0,14.44,117.0,1408.51,0.0,0.0,16.07,139.732414,35.792314,139.723271,35.797523
t_20211010_3595281_1,-1017258316#3_1,756131902#3_1,DEFAULT_VEHTYPE,102.0,874.26,22.0,0.0,51.93,111.0,874.26,20.0,0.0,46.2,139.881069,35.840374,139.884118,35.845979
t_20211003_164423_10,491244288_0,691260517#2_1,DEFAULT_VEHTYPE,215.0,1692.93,66.0,0.0,94.28,218.0,1692.93,55.0,0.0,85.72,139.756695,35.791589,,
t_20211003_1196248_1,-799311092#12_1,-24994544#26_1,truck,193.0,1720.0,54.0,0.0,88.89,193.0,1720.0,53.0,0.0,88.83,139.902432,35.994193,,
t_20211017_265335_1,120273887#0_1,-119614880#2_1,DEFAULT_VEHTYPE,293.0,2955.84,20.0,0.0,108.56,295.0,2955.84,38.0,0.0,108.56,139.693573,36.004036,139.694326,35.983421
t_20211114_4468205_1,-627750917#12_1,-662816763#3_1,DEFAULT_VEHTYPE,76.0,742.27,4.0,0.0,19.78,58.0,742.27,0.0,0.0,15.25,139.91365,35.843362,139.907124,35.842005
t_20211031_3204612_1,766811227#11_1,-119314675#3_1,DEFAULT_VEHTYPE,52.0,614.09,0.0,0.0,10.74,56.0,614.09,0.0,0.0,11.31,139.774434,35.999216,139.774434,35.999216
t_20211121_2145158_1,434955698_0,-137065768#1_1,DEFAULT_VEHTYPE,318.0,3619.08,35.0,0.0,89.55,328.0,3619.08,43.0,0.0,98.35,139.907465,35.882823,139.913605,35.8896
t_20211017_4279140_1,226480390#1_1,-888762367#0_1,truck,199.0,1892.1,30.0,0.0,79.67,200.0,1892.1,24.0,0.0,64.03,,,139.760718,35.839953
t_20211017_4086296_1,102695201#1_1,47359172#1_1,DEFAULT_VEHTYPE,185.0,1721.45,40.0,0.0,72.83,182.0,1721.45,44.0,0.0,79.66,139.708551,35.796489,139.717663,35.803467
t_20211017_2991090_1,1097425650#2_1,-199575555#3_1,DEFAULT_VEHTYPE,89.0,872.36,14.0,0.0,35.41,148.0,872.3,57.0,0.0,78.76,139.792567,35.882005,139.791668,35.875402
t_20211024_4411919_1,-102695241#0_1,-100827870#1_1,DEFAULT_VEHTYPE,208.0,1693.74,44.0,0.0,105.78,225.0,1693.74,35.0,0.0,85.87,139.698212,35.801073,139.696969,35.80417
t_20211107_3353545_1,967414938_0,370061949#1_1,DEFAULT_VEHTYPE,135.0,834.0,51.0,0.0,71.66,133.0,834.0,60.0,0.0,83.07,139.725363,35.792971,139.725488,35.792935
t_20211017_2442124_1,-102695241#0_1,128008526#1_1,DEFAULT_VEHTYPE,88.0,916.87,0.0,0.0,26.44,86.0,916.87,0.0,0.0,13.59,139.698212,35.801073,,
t_20211031_2320018_1,120956713#0_1,120955715_1,DEFAULT_VEHTYPE,88.0,831.73,0.0,0.0,11.76,81.0,831.73,0.0,0.0,10.99,139.906718,36.009461,139.908149,36.008692
t_20211107_4754848_1,-1091810134#1_1,686779987#0_1,DEFAULT_VEHTYPE,287.0,2804.55,53.0,0.0,102.41,397.0,2804.55,105.0,0.0,164.02,139.914003,35.856489,139.914031,35.838254
t_20211024_884729_1,128008537#1_1,-223489476#1_1,DEFAULT_VEHTYPE,135.0,1262.45,26.0,0.0,49.49,129.0,1262.45,5.0,0.0,25.7,139.710244,35.79607,139.719602,35.793266
t_20211024_675873_1,-800405402#3_1,-1188207865#3_1,DEFAULT_VEHTYPE,157.0,1271.18,31.0,0.0,61.94,184.0,1271.18,25.0,0.0,51.36,139.753838,35.792382,139.742513,35.792281
t_20211031_347752_1,378317388#11_0,378317388#10_0,DEFAULT_VEHTYPE,155.0,2249.03,1.0,0.0,33.64,242.0,2249.03,49.0,0.0,79.13,139.722177,35.891248,139.722177,35.891248
t_20211024_202649_41,120273887#1_1,120273844#1_1,truck,79.0,576.73,12.0,0.0,36.44,117.0,575.57,38.0,0.0,73.97,,,139.697652,36.007235
t_20211128_4099428_1,-137028292#1_1,378376548#1_0,DEFAULT_VEHTYPE,79.0,741.13,0.0,0.0,18.07,86.0,741.13,0.0,0.0,15.1,,,139.879238,35.793018
t_20211107_1632208_1,33050698#12_1,686779987#0_1,DEFAULT_VEHTYPE,202.0,2316.35,6.0,0.0,38.84,200.0,2316.35,9.0,0.0,46.51,,,139.914031,35.838254
t_20211010_494684_3,120273887#1_1,120273844#1_1,truck,69.0,576.73,3.0,0.0,27.13,118.0,575.57,36.0,0.0,77.17,,,139.697652,36.007235
t_20211010_636964_1,137320755#2_1,30686274#23_1,DEFAULT_VEHTYPE,201.0,1652.89,35.0,0.0,71.6,212.0,1652.89,32.0,0.0,72.51,139.913039,35.9093,139.912951,35.897463
t_20211003_128557_18,120956847#1_1,-120956175#0_1,DEFAULT_VEHTYPE,197.0,2158.23,0.0,0.0,21.28,166.0,2158.23,0.0,0.0,21.85,139.881242,36.009329,139.895132,36.002561
t_20211107_4328281_1,128008526#2_1,-223489476#2_1,DEFAULT_VEHTYPE,168.0,1380.47,27.0,0.0,64.37,157.0,1380.47,14.0,0.0,55.15,139.705878,35.797526,139.716122,35.79429
t_20211128_168548_1,-31408779#12_1,624678474#3_1,DEFAULT_VEHTYPE,225.0,2543.22,0.0,0.0,28.5,223.0,2543.22,0.0,0.0,28.14,139.913511,35.890311,139.89626,35.876778
t_20211010_414509_6,-277743732#1_1,120273844#1_1,DEFAULT_VEHTYPE,68.0,577.67,7.0,0.0,22.83,115.0,577.67,27.0,0.0,64.59,,,139.697652,36.007235
t_20211024_447936_1,-120038808#11_1,-120048985#1_1,DEFAULT_VEHTYPE,223.0,2345.59,0.0,0.0,29.43,231.0,2345.59,0.0,0.0,30.54,139.912851,35.928277,139.911943,35.942818
t_20211010_1997257_6,-691260517#2_1,997814886#2_1,DEFAULT_VEHTYPE,117.0,907.2,27.0,0.0,44.97,111.0,907.2,27.0,0.0,46.31,,,139.757463,35.792432
t_20211003_311490_18,-120273844#1_1,-120273887#1_1,truck,95.0,576.36,25.0,0.0,50.06,87.0,576.36,13.0,0.0,39.45,139.697652,36.007235,,
t_20211107_479600_1,378317391#2_0,119605266#3_1,truck,250.0,3652.42,0.0,0.0,27.18,269.0,3652.42,0.0,0.0,26.09,139.707306,35.912776,,
t_20211024_3957348_1,29312691#11_1,627749909#0_1,DEFAULT_VEHTYPE,187.0,1337.4,50.0,0.0,83.65,177.0,1337.4,51.0,0.0,90.9,139.913448,35.834137,139.91366,35.84208
t_20211024_702818_9,438367202#0_0,44351425#7_0,DEFAULT_VEHTYPE,319.0,6742.83,0.0,0.0,33.65,334.0,6742.83,0.0,0.0,36.82,139.756695,35.791589,139.756136,35.790789
t_20211024_1851203_1,-162056963#6_1,-100827870#1_1,DEFAULT_VEHTYPE,140.0,1496.62,0.0,0.0,23.74,140.0,1496.62,0.0,0.0,26.69,139.696625,35.816038,139.696969,35.80417
t_20211024_2812376_1,-102695241#0_1,-223489476#2_1,DEFAULT_VEHTYPE,236.0,2042.4,50.0,0.0,88.7,232.0,2042.4,41.0,0.0,104.88,139.698212,35.801073,139.716122,35.79429
t_20211003_2243831_1,28185104#3_1,437343025#5_1,DEFAULT_VEHTYPE,80.0,821.77,0.0,0.0,12.67,71.0,821.77,6.0,0.0,20.42,139.751724,35.977786,,
t_20211031_4826882_1,233696887#1_1,233696887#0_1,DEFAULT_VEHTYPE,51.0,551.33,0.0,0.0,11.77,61.0,551.33,0.0,0.0,11.06,139.694946,35.908973,139.694946,35.908973
t_20211114_4869217_1,-130281026#32_1,133720488#6_1,DEFAULT_VEHTYPE,255.0,2090.84,13.0,0.0,71.82,259.0,2090.84,26.0,0.0,77.24,139.913412,35.91422,139.913516,35.899096
t_20211024_1232620_1,237521194#2_1,615443797#5_2,DEFAULT_VEHTYPE,145.0,1797.88,0.0,0.0,26.0,158.0,1797.88,0.0,0.0,26.15,139.907678,35.819293,139.895425,35.817722
t_20211017_3170883_1,-123548120_1,-123548220#3_1,DEFAULT_VEHTYPE,160.0,1805.4,0.0,0.0,29.7,150.0,1805.4,12.0,0.0,40.0,139.802445,35.866813,,
t_20211017_3075538_1,426156937#0_1,-426156937#0_1,truck,133.0,1807.67,0.0,0.0,18.55,131.0,1807.67,0.0,0.0,16.63,139.91074,35.988906,139.91074,35.988906
t_20211024_784622_1,-859955135#1_1,-717098951_1,DEFAULT_VEHTYPE,290.0,2398.54,89.0,0.0,126.23,197.0,2396.32,14.0,0.0,50.34,139.818855,35.866395,139.804659,35.87708
t_20211128_93257_1,605105364#3_1,233696887#1_1,DEFAULT_VEHTYPE,56.0,541.62,3.0,0.0,16.32,54.0,541.62,3.0,0.0,16.14,139.695004,35.908113,139.694932,35.908121
t_20211010_3622507_1,128008502#1_1,102695241#0_1,DEFAULT_VEHTYPE,151.0,1083.25,36.0,0.0,51.27,146.0,1083.25,37.0,0.0,52.41,139.707402,35.796888,139.698212,35.801073
t_20211003_960015_3,-156953315#3_1,-157076677#3_1,truck,248.0,2896.55,0.0,0.0,44.06,251.0,2896.55,0.0,0.0,40.24,139.76768,36.00834,139.779534,36.007298
t_20211031_3534048_1,-378420713_1,277743732#1_1,DEFAULT_VEHTYPE,222.0,2516.4,2.0,0.0,44.44,217.0,2516.4,14.0,0.0,49.39,139.71594,36.007906,,
t_20211024_2008431_1,-137066379#4_1,995974549#5_1,DEFAULT_VEHTYPE,187.0,1702.42,23.0,0.0,53.46,147.0,1702.42,1.0,0.0,31.42,139.913107,35.88086,,
t_20211114_1055985_20,-22748930#0_1,668208394#14_1,DEFAULT_VEHTYPE,176.0,1423.7,30.0,0.0,52.28,167.0,1423.7,37.0,0.0,60.37,139.91424,35.811726,139.914448,35.822827
t_20211003_367062_1,248174349_0,243877276#1_1,truck,69.0,663.63,0.0,0.0,22.86,71.0,663.63,0.0,0.0,24.19,139.693765,35.845376,139.693832,35.845174
t_20211010_4279047_2,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,56.0,576.83,0.0,0.0,13.69,73.0,578.46,4.0,0.0,28.19,139.697652,36.007235,,
t_20211024_3911523_1,846888239#0_0,43992701#2_0,DEFAULT_VEHTYPE,257.0,4776.53,0.0,0.0,33.81,269.0,4776.53,0.0,0.0,35.57,139.826026,35.783091,139.827324,35.787478
t_20211031_916622_1,233696887#1_1,233696887#0_1,DEFAULT_VEHTYPE,52.0,551.33,0.0,0.0,10.98,55.0,551.33,0.0,0.0,11.37,139.694946,35.908973,139.694946,35.908973
t_20211003_2019258_1,-102170437#21_1,-101977326#17_1,DEFAULT_VEHTYPE,286.0,2400.2,81.0,0.0,137.55,283.0,2400.2,72.0,0.0,122.41,139.810887,35.793071,139.78991,35.792849
t_20211121_3665646_1,892353065_0,43419654#0_1,DEFAULT_VEHTYPE,210.0,3038.94,23.0,0.0,40.9,311.0,3038.94,81.0,0.0,111.56,,,,
t_20211114_614538_24,1189930720_0,1191434222_0,DEFAULT_VEHTYPE,180.0,1882.12,19.0,0.0,39.75,165.0,1882.12,24.0,0.0,46.68,139.83986,35.996108,139.839867,35.996031
t_20211010_4412584_1,1188207865#3_1,-1019666874#3_1,DEFAULT_VEHTYPE,230.0,1309.29,89.0,0.0,132.14,231.0,1309.29,86.0,0.0,125.13,139.742513,35.792281,139.752097,35.792304
t_20211128_2438095_3,-102981406#1_1,243877276#1_1,DEFAULT_VEHTYPE,324.0,2438.95,104.0,0.0,155.31,329.0,2438.95,94.0,0.0,145.54,139.695949,35.860351,139.693832,35.845174
t_20211128_161056_1,102695201#0_1,-223489476#1_1,DEFAULT_VEHTYPE,170.0,1609.2,23.0,0.0,60.12,167.0,1609.2,4.0,0.0,33.35,139.707391,35.79686,139.719602,35.793266
t_20211031_1105490_1,124963612#5_1,124963627#0_1,DEFAULT_VEHTYPE,101.0,1224.01,0.0,0.0,19.35,142.0,1224.01,0.0,0.0,18.55,139.696068,35.873972,139.696168,35.882686
t_20211024_983862_1,233696887#1_1,233696887#0_1,DEFAULT_VEHTYPE,57.0,551.33,0.0,0.0,17.65,57.0,551.33,0.0,0.0,11.23,139.694946,35.908973,139.694946,35.908973
t_20211128_277298_64,-277743732#1_1,120273844#1_1,DEFAULT_VEHTYPE,55.0,577.67,0.0,0.0,8.09,84.0,577.67,9.0,0.0,48.19,,,139.697652,36.007235
t_20211003_103714_1,223489476#1_1,-223489476#1_1,truck,176.0,1496.74,26.0,0.0,67.15,167.0,1496.74,12.0,0.0,64.74,139.719602,35.793266,139.719602,35.793266
t_20211017_326881_1,-819169272#4_1,-137066290#0_1,DEFAULT_VEHTYPE,171.0,2024.11,2.0,0.0,47.74,234.0,2024.11,42.0,0.0,107.44,139.913706,35.874443,139.913189,35.88487
t_20211128_367081_1,-229484052#7_1,-120112431#8_1,DEFAULT_VEHTYPE,166.0,1236.61,50.0,0.0,78.98,164.0,1236.61,53.0,0.0,82.36,139.822022,35.802868,,
t_20211114_223983_5,180099700#0_1,127199105#5_1,DEFAULT_VEHTYPE,202.0,1593.24,46.0,0.0,83.98,191.0,1561.61,47.0,0.0,74.45,,,139.696425,35.823026
t_20211107_102288_1,-165303212_1,137028292#1_1,DEFAULT_VEHTYPE,178.0,2327.14,0.0,0.0,20.54,261.0,2327.14,38.0,0.0,84.28,139.894811,35.793311,,
t_20211003_4520714_1,-120955758#9_1,120955758#9_1,DEFAULT_VEHTYPE,114.0,1105.49,4.0,0.0,25.84,166.0,1105.49,37.0,0.0,62.48,139.89389,36.009312,139.89389,36.009312
t_20211017_1025194_1,-837339689#0_1,651495784#7_0,DEFAULT_VEHTYPE,340.0,2077.18,175.0,0.0,223.11,351.0,2077.18,175.0,0.0,224.92,139.717348,35.948834,139.696732,35.942078
t_20211017_3861999_1,-102695241#0_1,-223489476#2_1,DEFAULT_VEHTYPE,249.0,2042.4,40.0,0.0,84.51,259.0,2042.4,38.0,0.0,95.9,139.698212,35.801073,139.716122,35.79429
t_20211024_4317174_2,-819169272#4_1,-137066290#0_1,DEFAULT_VEHTYPE,173.0,2024.11,0.0,0.0,31.24,237.0,2024.11,39.0,0.0,77.92,139.913706,35.874443,139.913189,35.88487
t_20211017_4496223_1,-229484052#21_1,-128195429#5_1,DEFAULT_VEHTYPE,151.0,1062.5,53.0,0.0,73.29,242.0,1062.5,130.0,0.0,160.9,139.828044,35.807693,139.828583,35.799417
t_20211010_2087693_1,89200115#6_1,119308846_1,DEFAULT_VEHTYPE,119.0,1387.12,0.0,0.0,21.47,119.0,1387.12,1.0,0.0,22.46,139.731471,35.998197,,
t_20211121_835859_1,605105364#3_1,233696887#1_1,DEFAULT_VEHTYPE,51.0,541.62,0.0,0.0,11.02,50.0,541.62,0.0,0.0,11.48,139.695004,35.908113,139.694932,35.908121
t_20211121_2790983_1,-473977955#6_1,133720488#6_1,DEFAULT_VEHTYPE,167.0,1323.2,40.0,0.0,68.55,167.0,1323.2,43.0,0.0,70.38,139.913646,35.890019,139.913516,35.899096
t_20211010_827060_2,223489476#1_1,-223489476#1_1,truck,161.0,1496.74,14.0,0.0,46.23,160.0,1496.74,17.0,0.0,53.37,139.719602,35.793266,139.719602,35.793266
t_20211107_804635_1,79312649#2_1,-79312649#2_1,DEFAULT_VEHTYPE,73.0,633.34,0.0,0.0,15.06,78.0,633.34,0.0,0.0,16.07,,,,
t_20211031_2824710_29,-627750917#12_1,686779987#0_1,DEFAULT_VEHTYPE,78.0,942.46,0.0,0.0,15.2,88.0,942.46,0.0,0.0,16.47,139.91365,35.843362,139.914031,35.838254
t_20211010_2405428_1,119329478_1,-886383893#8_1,DEFAULT_VEHTYPE,203.0,2098.52,23.0,0.0,59.03,294.0,2098.52,98.0,0.0,137.17,,,139.739733,35.987445
t_20211114_1803082_6,-33050698#11_1,819169272#4_1,DEFAULT_VEHTYPE,369.0,3791.59,55.0,0.0,113.19,392.0,3791.59,39.0,0.0,88.17,139.913929,35.85198,139.913706,35.874443
t_20211017_3504351_1,-1000026116#0_1,119614996#6_1,DEFAULT_VEHTYPE,298.0,2237.11,96.0,0.0,145.6,297.0,2237.11,114.0,0.0,164.63,139.694132,35.949071,139.694231,35.966647
t_20211010_392608_1,128008537#1_1,-223489476#1_1,truck,118.0,1260.35,2.0,0.0,34.75,133.0,1260.35,3.0,0.0,33.68,139.710244,35.79607,139.719602,35.793266
t_20211003_232131_77,-277743732#1_1,120273844#1_1,truck,57.0,575.57,0.0,0.0,15.54,79.0,575.57,8.0,0.0,33.43,,,139.697652,36.007235
t_20211128_4251468_1,737522149#1_1,312362938#25_0,DEFAULT_VEHTYPE,329.0,2271.98,158.0,0.0,206.39,334.0,2271.98,127.0,0.0,177.04,139.792871,35.879293,139.773686,35.884448
t_20211010_1997271_1,-842368713#1_1,189128935#6_1,DEFAULT_VEHTYPE,157.0,1181.45,48.0,0.0,77.88,159.0,1181.45,41.0,0.0,71.82,139.702038,35.81976,139.7026,35.81564
t_20211024_654545_1,-1013421828_1,1013421828_1,DEFAULT_VEHTYPE,105.0,994.35,4.0,0.0,24.98,112.0,994.35,0.0,0.0,26.63,139.719602,35.793266,139.719602,35.793266
t_20211128_798715_1,119317028#1_1,1180047185#6_0,DEFAULT_VEHTYPE,64.0,859.36,0.0,0.0,7.87,126.0,859.36,49.0,0.0,59.34,139.788537,36.00691,139.788676,36.006973
t_20211024_424927_28,48390571#2_1,868315932_1,DEFAULT_VEHTYPE,282.0,2667.45,39.0,0.0,69.62,272.0,2667.45,52.0,0.0,82.19,139.828226,35.793098,139.831157,35.793144
t_20211024_1001201_1,967414938_0,-223489476#2_1,DEFAULT_VEHTYPE,182.0,1368.59,54.0,0.0,78.35,174.0,1368.59,55.0,0.0,84.05,139.725363,35.792971,139.716122,35.79429
t_20211031_511105_3,808277658#3_0,137028292#1_1,DEFAULT_VEHTYPE,146.0,1761.89,0.0,0.0,23.24,144.0,1761.89,0.0,0.0,23.05,139.879037,35.793062,,
t_20211128_976806_1,101977419#2_1,-120159014#3_1,DEFAULT_VEHTYPE,141.0,1231.88,16.0,0.0,45.77,134.0,1231.88,16.0,0.0,46.39,139.793346,35.792872,139.784779,35.792966
t_20211031_3231326_1,123547454_1,868228654#10_1,DEFAULT_VEHTYPE,76.0,1014.16,0.0,0.0,15.81,79.0,1014.16,0.0,0.0,15.47,139.781195,35.888225,139.774044,35.89269
t_20211017_777008_2,100827921#19_1,-100827870#1_1,truck,220.0,1534.88,50.0,0.0,97.18,173.0,1534.88,9.0,0.0,67.77,,,139.696969,35.80417
t_20211031_2300584_7,44420766#4_0,775773151_1,DEFAULT_VEHTYPE,154.0,4183.3,0.0,0.0,12.27,144.0,4183.3,0.0,0.0,11.47,139.693027,35.845145,139.73888,35.853255
t_20211121_717573_1,-277743732#1_1,120273844#1_1,DEFAULT_VEHTYPE,54.0,577.67,0.0,0.0,10.88,74.0,577.67,10.0,0.0,28.73,,,139.697652,36.007235
t_20211017_2006203_1,-102695241#0_1,-128008502#1_1,DEFAULT_VEHTYPE,123.0,1084.32,34.0,0.0,55.04,141.0,1084.32,43.0,0.0,58.39,139.698212,35.801073,139.707402,35.796888
t_20211017_2513311_1,128194491_1,229626861#3_1,DEFAULT_VEHTYPE,248.0,2245.56,44.0,0.0,90.31,246.0,2245.56,49.0,0.0,97.3,,,,
t_20211010_808614_1,74882788#28_1,-74034799#64_1,DEFAULT_VEHTYPE,118.0,805.73,33.0,0.0,53.06,116.0,814.55,36.0,0.0,57.51,139.881614,35.798552,,
t_20211003_3282658_1,53638243#2_1,-33050698#12_1,DEFAULT_VEHTYPE,263.0,2609.95,28.0,0.0,98.58,258.0,2609.95,33.0,0.0,87.6,139.914179,35.836851,,
t_20211003_488607_1,101764677#0_1,243877276#1_0,DEFAULT_VEHTYPE,378.0,2956.0,103.0,0.0,169.72,384.0,2956.0,101.0,0.0,168.33,139.696638,35.829779,139.693832,35.845174
t_20211031_2256791_5,-119615131#0_1,119605145#7_1,DEFAULT_VEHTYPE,301.0,3169.22,28.0,0.0,94.26,390.0,3169.22,103.0,0.0,174.33,139.694109,35.960774,139.694712,35.93963
t_20211128_996172_1,-668208394#14_1,668208394#14_1,DEFAULT_VEHTYPE,107.0,586.13,43.0,0.0,58.6,106.0,586.13,44.0,0.0,59.96,139.914448,35.822827,139.914448,35.822827
t_20211107_3655029_1,934904316#0_1,842368685#10_1,DEFAULT_VEHTYPE,375.0,2623.74,185.0,0.0,241.51,377.0,2623.74,171.0,0.0,229.88,,,,
t_20211017_2745498_1,-67005283#6_1,75947017#3_1,DEFAULT_VEHTYPE,284.0,3119.53,50.0,0.0,96.48,292.0,3119.53,41.0,0.0,87.84,139.882184,35.846064,139.855357,35.859889
t_20211024_715797_22,729769744#20_1,34049070#6_1,DEFAULT_VEHTYPE,91.0,1048.39,0.0,0.0,13.13,108.0,1048.39,0.0,0.0,14.69,139.913777,35.794618,139.914024,35.799262
t_20211121_735520_1,43419655#8_1,176920625#0_2,DEFAULT_VEHTYPE,95.0,800.08,22.0,0.0,44.94,97.0,800.08,16.0,0.0,38.1,139.726524,35.864474,139.71801,35.862127
t_20211128_2456327_1,-934904316#7_1,-97209940#5_1,DEFAULT_VEHTYPE,161.0,1299.59,54.0,0.0,84.72,150.0,1299.59,64.0,0.0,94.63,139.708974,35.818749,,
t_20211031_722458_1,43419655#2_1,176920625#0_1,DEFAULT_VEHTYPE,178.0,1207.36,60.0,0.0,93.32,175.0,1207.36,76.0,0.0,104.93,139.730963,35.86495,139.71801,35.862127
t_20211031_1019604_4,593046492#0_0,593046492#1_1,DEFAULT_VEHTYPE,214.0,6345.54,0.0,0.0,11.63,234.0,6345.54,0.0,0.0,11.69,139.895999,35.767126,139.873536,35.820282
t_20211107_2152518_1,-102695241#0_1,-100827870#1_1,DEFAULT_VEHTYPE,196.0,1693.74,35.0,0.0,66.49,191.0,1693.74,35.0,0.0,67.36,139.698212,35.801073,139.696969,35.80417
t_20211121_4488643_1,-102695241#0_1,-100827870#1_1,DEFAULT_VEHTYPE,162.0,1693.74,9.0,0.0,49.23,158.0,1693.74,7.0,0.0,38.16,139.698212,35.801073,139.696969,35.80417
t_20211003_1201805_1,-120273844#1_1,-120273887#0_1,DEFAULT_VEHTYPE,67.0,630.81,4.0,0.0,20.9,63.0,632.44,0.0,0.0,9.3,139.697652,36.007235,139.693573,36.004036
t_20211003_519100_9,-120273844#1_1,-120273887#1_1,truck,68.0,574.73,1.0,0.0,24.8,62.0,576.36,0.0,0.0,16.94,139.697652,36.007235,,
t_20211024_397609_1,137320755#2_1,-133720482#5_1,DEFAULT_VEHTYPE,275.0,2253.29,5.0,0.0,53.41,274.0,2253.29,22.0,0.0,71.71,139.913039,35.9093,139.913553,35.893046
t_20211017_780463_2,28187775#2_1,480972620#1_1,DEFAULT_VEHTYPE,228.0,2317.56,48.0,0.0,83.49,227.0,2317.56,50.0,0.0,84.53,139.787478,35.84845,139.810496,35.850922
t_20211031_596258_6,-321107542#1_1,321107542#1_1,DEFAULT_VEHTYPE,153.0,1981.38,0.0,0.0,14.59,159.0,1981.38,0.0,0.0,15.37,139.90203,35.71622,139.90203,35.71622
t_20211121_2811397_5,491244288_0,997814886#2_1,DEFAULT_VEHTYPE,124.0,1181.08,20.0,0.0,41.26,135.0,1181.08,24.0,0.0,48.25,139.756695,35.791589,139.757463,35.792432
t_20211017_2265010_1,-58473437#28_1,121061586#1_1,DEFAULT_VEHTYPE,102.0,860.61,28.0,0.0,46.8,105.0,860.61,28.0,0.0,46.09,139.720133,36.007946,139.722044,36.007777
t_20211003_865728_3,-120273844#1_1,-120273887#1_1,truck,65.0,574.73,0.0,0.0,20.14,60.0,576.36,0.0,0.0,17.59,139.697652,36.007235,,
t_20211010_4246399_1,378317388#5_0,-479943829_1,DEFAULT_VEHTYPE,179.0,1294.25,45.0,0.0,64.93,113.0,1294.25,0.0,0.0,14.67,139.715346,35.899711,,
t_20211114_3848066_1,438367202#0_0,44351425#7_0,DEFAULT_VEHTYPE,313.0,6742.83,0.0,0.0,37.68,319.0,6742.83,0.0,0.0,35.54,139.756695,35.791589,139.756136,35.790789
